age_failure_interaction,academic_commitment,higher,socioeconomic_advantage,studytime_normalized,parents_avg_edu,Medu,behavioral_risk,Fedu,Dalc,resource_access,alcohol_total,alcohol_problem,balanced_student,high_parent_edu,Walc,urban_address,likely_repeated,internet,comprehensive_support,traveltime,social_score,freetime,freetime_normalized,study_failure_interaction,appropriate_age,age_normalized,health,absences_normalized,absences,goout,goout_normalized,edu_support_interaction,wellbeing_score,health_issues,guardian,family_stability,schoolsup,activities,famsup,parent_job_prestige,Fjob,target
18.0,10.0,1.0,4.5,-1.1219431035132632,1.5,2.0,1.0,1.0,1.0,2.0,5.5,0.0,0.0,0.0,3.0,0.0,0.0,1.0,6.0,2.0,7.0,4.0,0.7798767317463855,1.0,0.0,1.0309000142314788,5.0,-0.7885512392059976,0.0,3.0,-0.1572590349112599,0.0,11.25,0.0,1.0,5.0,0.0,1.0,0.0,3.0,2.0,0.0
17.0,11.6,1.0,7.5,0.0835884762551273,2.5,2.0,0.0,3.0,1.0,3.0,2.5,0.0,1.0,0.0,1.0,1.0,0.0,1.0,7.0,2.0,7.0,4.0,0.7798767317463855,2.0,1.0,0.2099747268250618,3.0,0.0733767679429581,4.0,3.0,-0.1572590349112599,0.0,10.75,0.0,0.0,5.0,0.0,1.0,0.0,2.0,3.0,16.0
38.0,10.0,1.0,2.0,-1.1219431035132632,1.0,1.0,0.0,1.0,1.0,1.0,5.5,0.0,0.0,0.0,3.0,0.0,1.0,0.0,6.0,2.0,5.0,3.0,-0.1715142436359529,2.0,0.0,1.851825301637896,5.0,-0.7885512392059976,0.0,2.0,-1.0077683153896582,0.0,11.25,0.0,1.0,5.0,0.0,0.0,0.0,2.0,3.0,0.0
36.0,10.0,1.0,4.0,-1.1219431035132632,3.0,4.0,2.0,2.0,4.0,1.0,8.5,1.0,0.0,0.0,3.0,0.0,0.0,0.0,8.0,2.0,7.0,4.0,0.7798767317463855,2.0,0.0,1.0309000142314788,3.0,-0.7885512392059976,0.0,3.0,-0.1572590349112599,0.0,8.75,0.0,0.0,6.0,0.0,0.0,0.0,3.0,2.0,0.0
18.0,14.0,1.0,3.0,1.289120056023518,2.0,2.0,0.0,2.0,1.0,1.0,5.5,0.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,2.0,6.0,3.0,-0.1715142436359529,3.0,0.0,1.0309000142314788,4.0,-0.7885512392059976,0.0,3.0,-0.1572590349112599,0.0,11.25,0.0,1.0,6.0,0.0,0.0,0.0,3.5,2.0,15.0
17.0,12.0,1.0,8.5,0.0835884762551273,3.5,4.0,1.0,3.0,1.0,3.0,2.5,0.0,0.0,1.0,1.0,1.0,0.0,1.0,8.0,2.0,9.0,5.0,1.731267707128724,2.0,1.0,0.2099747268250618,1.0,-0.7885512392059976,0.0,4.0,0.6932502455671382,0.0,9.75,1.0,1.0,6.0,0.0,0.0,0.0,2.5,2.0,11.0
38.0,13.6,1.0,5.5,1.289120056023518,2.5,2.0,0.0,3.0,1.0,2.0,4.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,7.0,1.0,6.0,4.0,0.7798767317463855,6.0,0.0,1.851825301637896,5.0,0.0733767679429581,4.0,2.0,-1.0077683153896582,0.0,13.0,0.0,1.0,6.0,0.0,1.0,0.0,2.0,2.0,10.0
18.0,11.6,1.0,7.0,0.0835884762551273,2.0,3.0,1.0,1.0,1.0,3.0,2.5,0.0,0.0,0.0,1.0,1.0,0.0,1.0,8.0,1.0,7.0,3.0,-0.1715142436359529,2.0,0.0,1.0309000142314788,1.0,0.0733767679429581,4.0,4.0,0.6932502455671382,2.0,8.75,1.0,1.0,6.0,0.0,0.0,1.0,1.5,3.0,16.0
18.0,11.4,1.0,4.0,0.0835884762551273,1.0,1.0,0.0,1.0,1.0,2.0,2.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,2.0,1.0,-2.0742961944006297,2.0,0.0,1.0309000142314788,5.0,0.504340771517436,6.0,1.0,-1.858277595868056,0.0,9.75,0.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,9.0
17.0,9.4,1.0,7.0,-1.1219431035132632,2.0,3.0,3.0,1.0,3.0,3.0,9.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,4.0,2.0,9.0,4.0,0.7798767317463855,1.0,1.0,0.2099747268250618,2.0,0.504340771517436,6.0,5.0,1.5437595260455363,0.0,4.5,1.0,1.0,4.0,0.0,0.0,0.0,1.0,3.0,10.0
18.0,9.6,1.0,4.5,-1.1219431035132632,2.5,3.0,2.0,2.0,3.0,1.0,9.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,6.0,3.0,5.0,4.0,0.7798767317463855,1.0,0.0,1.0309000142314788,5.0,0.0733767679429581,4.0,1.0,-1.858277595868056,0.0,9.5,0.0,1.0,6.0,0.0,0.0,0.0,2.0,2.0,11.0
16.0,11.876732491357744,1.0,7.99810710104302,0.09616358455295974,2.9959114019867137,3.0,1.0,2.0,1.0,2.0,5.5271527346482525,0.0,0.0,0.0,3.0,1.0,0.0,0.0,10.0,1.0,10.0,4.0,1.7380531932857575,2.0,1.0,0.19488112721742723,4.0,0.0,0.0,5.0,1.587102970683311,6.039769121662398,12.22893765792904,0.0,0.0,6.0,1.0,0.0,1.0,1.4970895752543272,3.0,0.0
17.0,11.674539879971022,1.0,7.430444789949287,0.0,2.7559049099782658,3.0,1.0,1.0,1.0,2.0,5.5,0.0,0.0,0.0,3.0,0.0,0.0,1.0,9.0,1.0,9.0,4.0,1.5764477966075123,1.0,0.0,0.3435639481121201,5.0,0.0,0.0,4.0,1.2669526735352763,5.023619639913063,12.08726993998551,0.0,1.0,5.0,0.0,1.0,0.0,1.7440950900217342,2.0,0.0
16.0,11.974738582756022,0.0,7.979132357570134,0.0785095761856261,3.008837406334382,4.0,1.0,1.0,0.0,2.0,5.439748403775714,0.0,0.0,0.0,2.0,0.0,0.0,1.0,9.0,1.0,10.0,5.0,1.7249271710547494,1.0,0.0,0.21177565989568417,5.0,0.0,0.0,4.0,1.5554538029595986,5.989756652674281,12.296858122203044,0.0,1.0,6.0,0.0,0.0,1.0,1.5274728183184831,2.0,0.0
16.0,11.97712885849122,1.0,7.977737662187294,0.07344850785656848,3.0180682259633045,3.0,1.0,1.0,1.0,2.0,5.519437106894144,0.0,0.0,0.0,3.0,1.0,0.0,1.0,10.0,1.0,9.0,5.0,1.7376729794138972,2.0,0.0,0.2063037306677955,4.0,0.0,0.0,4.0,1.5594141503781724,5.969959237349163,12.15859175036444,0.0,1.0,5.0,1.0,0.0,0.0,1.5133179615932413,3.0,0.0
17.0,13.092216616858742,1.0,7.453891691570629,0.7419392880406314,3.5461083084293716,4.0,1.0,3.0,1.0,2.0,3.861675074711885,0.0,0.0,0.0,1.0,0.0,0.0,1.0,10.0,1.0,8.0,3.0,0.6921426746866863,2.0,1.0,0.2099747268250618,5.0,0.0,0.0,4.0,1.0792893415799965,4.907783383141257,13.069162462644057,0.0,1.0,6.0,0.0,1.0,1.0,1.2269458457853142,3.0,0.0
17.0,13.063198966958055,1.0,7.468400516520973,0.7244484413776594,3.531599483479027,4.0,1.0,3.0,1.0,2.0,3.9052015495629187,0.0,0.0,0.0,1.0,0.0,0.0,1.0,10.0,1.0,8.0,3.0,0.7197498049290061,2.0,1.0,0.2099747268250618,5.0,0.0,0.0,4.0,1.091629231849101,4.936801033041946,13.047399225218541,0.0,1.0,6.0,0.0,1.0,1.0,1.2342002582604865,3.0,0.0
17.0,11.969022644967271,0.0,7.960214448820385,0.1049890660640744,2.966795314741674,3.0,1.0,2.0,0.0,3.0,5.490821643509206,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0,1.0,10.0,4.0,1.7546321904097217,1.0,0.0,0.18015039101155483,5.0,0.0,0.0,4.0,1.5595008654925782,5.943147192941237,12.287675555576106,0.0,1.0,6.0,0.0,0.0,0.0,1.5050770938080749,3.0,0.0
17.0,13.99532555190482,1.0,7.00233722404759,1.2863024586251541,3.99766277595241,4.0,1.0,3.0,1.0,2.0,2.50701167214277,0.0,0.0,0.0,1.0,0.0,0.0,1.0,10.0,1.0,7.0,3.0,0.0,2.0,1.0,0.2099747268250618,5.0,0.0,0.0,4.0,0.6952380763101709,4.00467444809518,13.746494163928615,0.0,1.0,6.0,0.0,1.0,1.0,1.001168612023795,3.0,0.0
35.0,7.0,0.0,4.946987263849536,0.0,1.9469872638495356,1.0,1.0,1.0,1.0,2.0,2.632531840376161,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,1.0,9.0,4.0,1.680831868374847,2.0,0.0,0.9873805185709582,3.0,0.0,0.0,4.0,1.4986717019660136,0.05301273615046442,11.789759552112848,0.0,0.0,6.0,0.0,0.0,0.0,3.0,2.0,0.0
36.0,8.040366864687677,0.0,3.9596331353123237,0.0,1.6532110451041078,1.0,1.0,1.0,1.0,1.0,3.5403668646876763,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,8.0,4.0,1.0714039430282747,2.0,0.0,1.3155878366987601,3.0,0.0,0.0,3.0,0.6589178525264537,0.0,11.576605522552054,0.0,1.0,5.0,0.0,0.0,0.0,2.6532110451041078,2.0,0.0
34.0,7.0,0.0,4.281570101029257,0.0,1.2815701010292573,1.0,1.0,1.0,1.0,2.0,4.296074747426857,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,1.0,8.0,4.0,1.0477599848031143,2.0,0.0,0.4411227429375587,4.0,0.0,0.0,4.0,0.9327282295977617,0.7184298989707427,12.288822424228057,0.0,0.0,6.0,0.0,0.0,0.0,3.0,2.0,0.0
37.0,7.0,0.0,4.2218613580528634,0.0,1.2218613580528634,1.0,1.0,1.0,1.0,2.0,5.612554567788546,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,2.0,10.0,5.0,1.731267707128724,2.0,0.0,1.669693702513971,2.0,0.0,0.0,5.0,1.5437595260455363,0.0,9.415584074158591,0.0,0.0,6.0,0.0,0.0,0.0,2.6109306790264317,2.0,0.0
37.0,7.0,0.0,4.467085836149071,0.0,1.4670858361490706,1.0,1.0,1.0,1.0,2.0,4.6316566554037175,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,2.0,10.0,5.0,1.731267707128724,2.0,0.0,1.4683827273537535,2.0,0.0,0.0,5.0,1.5437595260455363,0.0,10.151257508447213,0.0,0.0,6.0,0.0,0.0,0.0,2.7335429180745354,2.0,0.0
34.0,7.0,0.0,4.249798192217744,0.0,1.2497981922177441,1.0,1.0,1.0,1.0,2.0,4.37550451945564,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,1.0,8.0,4.0,1.0175324774891699,2.0,0.0,0.4150403795650167,4.0,0.0,0.0,4.0,0.9057059262950563,0.750201807782256,12.312651355836692,0.0,0.0,6.0,0.0,0.0,0.0,3.0,2.0,0.0
36.0,9.51584378178164,0.0,4.161385406072786,0.0,2.838614593927214,3.0,2.0,2.0,3.0,1.0,7.531687563563281,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,2.0,7.0,4.0,0.9334173506424485,2.0,0.0,1.0309000142314788,3.0,0.0,0.0,3.0,0.11726053628609945,0.0,9.23415621821836,0.0,0.0,6.0,0.0,0.0,0.0,3.0,2.0,0.0
37.0,8.796971576376883,0.0,3.2030284236231163,0.0,1.4010094745410386,1.0,0.0,1.0,1.0,1.0,4.296971576376883,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,2.0,7.0,3.0,0.5915193466063629,2.0,0.0,1.5226264834975973,4.0,0.0,0.0,3.0,0.015418523581099963,0.0,11.450504737270519,0.0,1.0,5.0,0.0,0.0,0.0,2.4010094745410386,2.0,0.0
68.0,9.725871963939968,0.0,6.990369752087276,0.0,2.361009932387439,2.0,3.0,1.0,1.0,2.0,7.907339954924959,1.0,0.0,0.0,4.0,0.0,0.0,0.0,9.0,1.0,9.0,5.0,1.731267707128724,4.0,0.0,0.36210867509370037,4.0,0.0,1.0,4.0,1.4649512977796677,2.361009932387439,10.490369752087275,0.0,1.0,5.0,0.0,1.0,1.0,1.277980135225122,2.0,0.0
68.0,6.254117250533805,0.0,5.203529874377228,0.0,2.3729413747330974,2.0,1.0,1.0,1.0,1.0,2.8811758758007073,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,7.0,5.0,1.731267707128724,4.0,0.0,0.34904891144465666,1.0,1.1837431325540795,9.0,2.0,0.0,2.3729413747330974,9.390000561743776,1.0,1.0,4.0,0.0,1.0,1.0,1.2541172505338052,2.0,0.0
70.0,10.34815973520667,0.0,2.0,0.0835884762551273,1.0,1.0,2.0,1.0,1.0,1.0,4.977760397189995,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,2.0,8.0,4.0,1.303725371978901,8.0,0.0,0.7450868835436015,1.0,0.0,0.0,3.0,0.311042790113614,1.4493865784022233,6.511119801405003,1.0,1.0,3.0,0.0,0.0,1.0,3.7753067107988882,0.0,0.0
74.0,8.504907390342304,0.0,2.577608044600647,0.0,1.2475463048288487,1.0,3.0,1.0,1.0,1.0,6.257361085513454,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,2.0,8.0,5.0,1.731267707128724,7.0,0.0,1.5808692730538705,1.0,0.0,1.0,3.0,0.41252967276037783,1.2475463048288487,6.201381197015071,1.0,1.0,3.0,0.0,1.0,1.0,3.5049073903423027,0.0,0.0
71.0,9.447775974056734,0.0,4.238879870283671,0.0,2.679159902712753,2.0,2.0,2.0,1.0,1.0,6.160420048643624,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,2.0,7.0,3.0,0.6662426553521914,5.0,0.0,0.9328487511473639,3.0,0.0,1.0,3.0,0.21720321867900466,0.4402800324290823,8.158669845961859,0.0,0.0,3.0,0.0,1.0,0.0,3.720140016214541,1.0,0.0
70.0,9.552578416000202,0.0,5.798976610001384,0.0,2.0360845300003776,2.0,3.0,1.0,1.0,2.0,7.690723020000251,1.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0,1.0,9.0,5.0,1.731267707128724,5.0,0.0,0.7177613142140258,3.0,0.0,1.0,4.0,1.2807165843174184,2.0360845300003776,9.298976610001384,0.0,1.0,5.0,0.0,1.0,1.0,1.9278309399992448,2.0,0.0
69.0,9.689517633445769,0.0,5.4475881672288455,0.0,3.5856911254216337,3.0,1.0,3.0,1.0,1.0,5.707154437289184,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,2.0,6.0,3.0,0.09126557256049428,4.0,0.0,0.43671914811724477,4.0,0.0,1.0,3.0,0.0,0.13810295819278873,9.594010948584254,0.0,0.0,3.0,0.0,1.0,0.0,3.5690514790963945,1.0,0.0
73.0,8.0180734974131,0.0,3.1455809196847175,0.0,1.4909632512934503,1.0,3.0,1.0,1.0,1.0,5.5271102461196495,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,2.0,8.0,5.0,1.731267707128724,6.0,0.0,1.3144331040724766,1.0,0.0,3.0,3.0,0.13649184343523502,1.4909632512934503,6.891062545331442,1.0,1.0,3.0,0.0,1.0,1.0,3.0180734974130994,0.0,0.0
35.0,8.284193744122154,0.0,5.285967709312974,0.0,2.2859677093129744,2.0,0.0,2.0,2.0,2.0,5.642096872061077,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,3.0,2.0,0.0,2.0,0.0,0.6794909747384781,5.0,0.0,0.0,1.0,0.0,0.0,8.75088698259541,0.0,1.0,2.0,0.0,0.0,0.0,2.428064581374051,2.0,0.0
35.0,10.0,1.0,4.4522278927656265,0.0,2.547772107234373,3.0,1.0,2.0,3.0,1.0,7.595544214468746,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,1.0,5.0,3.0,0.0,2.0,0.0,0.6596547013896583,3.0,0.0,0.0,2.0,0.0,0.0,8.297772107234373,0.0,0.0,4.0,0.0,0.0,0.0,3.0,2.0,0.0
34.0,10.018630229505359,1.0,5.057294493407287,0.0,2.0071936414606477,1.0,1.0,2.0,2.0,1.0,6.48630119613752,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0,0.0,2.0,1.0,0.21865502403597092,5.0,0.0,0.0,0.0,0.0,0.0,7.757684256919331,0.0,1.0,1.0,0.0,1.0,0.0,3.0258918410669664,2.0,0.0
36.0,10.0,1.0,3.4548202317268855,0.0,1.4849400772422952,1.0,0.0,1.0,1.0,1.0,5.984940077242295,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,1.0,4.0,2.0,0.0,2.0,0.0,1.0556261570678536,5.0,0.0,0.0,1.0,0.0,0.0,9.552709729651967,0.0,1.0,3.0,0.0,0.0,0.0,2.484940077242295,2.0,0.0
35.0,10.0,1.0,3.9709825790714737,0.0,1.6569941930238246,1.0,0.0,1.0,1.0,1.0,6.156994193023825,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,1.0,3.0,2.0,0.0,2.0,0.0,0.7731390081730355,5.0,0.0,0.0,1.0,0.0,0.0,8.950520324416614,0.0,1.0,3.0,0.0,0.0,0.0,2.6569941930238246,2.0,0.0
35.0,7.801769602765147,0.0,5.366371732872476,0.0,2.3663717328724756,2.0,0.0,2.0,2.0,2.0,5.400884801382574,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,3.0,2.0,0.0,2.0,0.0,0.8115023670369097,5.0,0.0,0.0,1.0,0.0,0.0,9.032301065053664,0.0,1.0,2.0,0.0,0.0,0.0,2.267256534255049,2.0,0.0
35.0,10.0,1.0,4.411751365047776,0.0,2.5882486349522247,3.0,1.0,2.0,3.0,1.0,7.676497269904449,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,1.0,5.0,3.0,0.0,2.0,0.0,0.6928829065396493,3.0,0.0,0.0,2.0,0.0,0.0,8.338248634952224,0.0,0.0,4.0,0.0,0.0,0.0,3.0,2.0,0.0
35.0,7.213076651440723,0.0,5.464487224759879,0.0,2.4644872247598797,2.0,0.0,2.0,2.0,2.0,5.106538325720361,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,3.0,2.0,0.0,2.0,0.0,0.9725933437902882,5.0,0.0,0.0,1.0,0.0,0.0,9.375705286659578,0.0,1.0,2.0,0.0,0.0,0.0,2.0710255504802406,2.0,0.0
18.0,12.0,1.0,6.0,0.0835884762551273,3.2514513076412097,4.0,1.0,2.0,1.0,1.0,3.6315308843854432,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,1.0,4.0,2.0,0.0,2.0,0.0,1.0309000142314788,5.0,0.0,0.0,1.0,0.0,1.0058052305648384,12.68133194252486,0.0,0.0,5.0,0.0,0.0,0.0,2.5,2.0,0.0
18.0,10.354646667830174,1.0,4.765985000872631,0.0,1.7659850008726312,2.0,1.0,1.0,1.0,2.0,4.968029998254737,0.0,0.0,0.0,2.0,0.0,0.0,1.0,6.0,1.0,6.0,3.0,0.6111729121348624,1.0,0.0,1.0309000142314788,5.0,0.0,0.0,2.0,0.0,0.0,11.69330833478772,0.0,1.0,5.0,0.0,1.0,0.0,2.9113383330424565,2.0,0.0
18.0,12.0,1.0,6.0,0.0835884762551273,3.450962135425991,4.0,1.0,2.0,2.0,1.0,4.52932960941696,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,1.0,4.0,2.0,0.0,2.0,0.0,1.0309000142314788,5.0,0.0,0.0,1.0,0.0,1.8038485417039647,11.833410924439537,0.0,0.0,5.0,0.0,0.0,0.0,2.5,2.0,0.0
18.0,11.280527531274107,1.0,5.46039564845558,0.0,2.46039564845558,3.0,1.0,1.0,1.0,2.0,3.5792087030888404,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,1.0,5.0,3.0,0.17073556325498052,1.0,0.0,1.0309000142314788,5.0,0.0,0.0,1.0,0.0,0.0,12.850659414092632,0.0,1.0,5.0,0.0,1.0,0.0,2.6798681171814733,2.0,0.0
17.0,12.0,1.0,5.775913491717538,0.0835884762551273,2.775913491717538,3.0,0.0,1.0,1.0,2.0,2.5,0.0,1.0,0.0,1.0,0.0,0.0,1.0,8.0,1.0,3.0,2.0,0.0,2.0,0.0,0.7856223059439048,4.0,0.0,0.0,1.0,0.0,0.0,13.301826983435076,0.0,1.0,6.0,0.0,1.0,0.0,2.4253044972391793,2.0,0.0
18.0,10.459942848939313,1.0,4.844957136704485,0.0,1.8449571367044846,2.0,1.0,1.0,1.0,2.0,4.810085726591031,0.0,0.0,0.0,2.0,0.0,0.0,1.0,6.0,1.0,6.0,3.0,0.5610839939101334,1.0,0.0,1.0309000142314788,5.0,0.0,0.0,2.0,0.0,0.0,11.82492856117414,0.0,1.0,5.0,0.0,1.0,0.0,2.8850142877651717,2.0,0.0
18.0,12.0,1.0,6.0,0.0835884762551273,3.508018611927193,4.0,2.0,3.0,2.0,1.0,4.78608375367237,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,2.0,4.0,2.0,0.0,2.0,0.0,1.0309000142314788,5.0,0.0,0.0,1.0,0.0,2.0320744477087738,11.590920899309427,0.0,0.0,4.0,0.0,0.0,0.0,2.5,3.0,0.0
18.0,12.0,1.0,6.0,0.0835884762551273,3.125715391560719,4.0,1.0,2.0,1.0,1.0,3.0657192620232347,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,1.0,4.0,2.0,0.0,2.0,0.0,1.0309000142314788,5.0,0.0,0.0,1.0,0.0,0.5028615662428755,13.215709585866945,0.0,0.0,5.0,0.0,0.0,0.0,2.5,2.0,0.0
36.0,9.28886873365294,0.0,4.0,0.0,2.52591248910196,3.0,1.0,1.0,3.0,1.0,8.02591248910196,0.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,2.0,7.0,4.0,1.0053980214513212,2.0,0.0,1.225495227301362,2.0,0.0,0.0,3.0,0.24595679286642658,0.0,8.75,0.0,0.0,6.0,0.0,0.0,0.0,2.88147812227549,2.0,0.0
36.0,7.0,0.0,4.553525959869104,0.0,1.5535259598691034,1.0,1.0,1.0,1.0,2.0,4.285896160523587,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,2.0,10.0,5.0,1.731267707128724,2.0,0.0,1.3974218439454393,2.0,0.0,0.0,5.0,1.5437595260455363,0.0,10.41057787960731,0.0,0.0,6.0,0.0,0.0,0.0,2.776762979934552,2.0,0.0
37.0,7.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,6.263866790130973,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,1.0,9.0,4.0,1.5814977038904199,2.0,0.0,1.5933616707339884,2.0,0.0,0.0,4.0,1.4098705350970293,0.1574221399126846,9.340333024672567,0.0,0.0,6.0,0.0,0.0,0.0,2.5787110699563423,2.0,0.0
36.0,10.373224975379802,0.0,2.6507100098480794,0.0,1.6746449950759603,1.0,1.0,1.0,1.0,0.0,3.8014200196961587,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,2.0,7.0,3.0,0.44756538732446227,3.0,0.0,1.2979921651578623,3.0,0.0,0.0,3.0,0.3961758673647213,0.0,10.773934985227882,0.0,0.0,5.0,0.0,0.0,0.0,3.17464499507596,2.0,0.0
35.0,7.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,5.722975403550904,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,1.0,8.0,4.0,1.2384315813208748,2.0,0.0,1.001319781422123,3.0,0.0,0.0,4.0,1.1031817724189106,0.518016397632731,10.692561491122742,0.0,0.0,6.0,0.0,0.0,0.0,2.7590081988163657,2.0,0.0
36.0,11.003947609273677,0.0,2.3984209562905288,0.0,1.8007895218547356,1.0,1.0,1.0,1.0,0.0,3.2968419125810575,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,2.0,6.0,3.0,0.20753985858205737,3.0,0.0,1.1944369332572498,3.0,0.0,0.0,3.0,0.18160168595091308,0.0,11.152368565564206,0.0,0.0,5.0,0.0,0.0,0.0,3.3007895218547354,2.0,0.0
35.0,7.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,5.518320846688856,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,1.0,8.0,4.0,1.1086272490079259,2.0,0.0,0.777311646874111,3.0,0.0,0.0,4.0,0.9871413724833338,0.6544527688740958,11.204197883277859,0.0,0.0,6.0,0.0,0.0,0.0,2.827226384437048,2.0,0.0
36.0,7.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,5.92069317315012,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,1.0,9.0,4.0,1.3638361824338208,2.0,0.0,1.2177351372002465,3.0,0.0,0.0,4.0,1.2152889710586594,0.38620455123325326,10.1982670671247,0.0,0.0,6.0,0.0,0.0,0.0,2.6931022756166265,2.0,0.0
36.0,9.653391241052589,0.0,3.6426261312631882,0.0,2.234660875894741,2.0,0.0,2.0,1.0,0.0,3.6733043794737057,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,2.0,5.0,3.0,0.0,3.0,0.0,1.0309000142314788,4.0,0.0,0.0,2.0,0.0,0.0,10.694026058473664,0.0,1.0,4.0,0.0,0.0,0.0,2.7960173723157764,2.0,0.0
34.0,10.758876364914698,1.0,3.861685452627954,0.0,2.0,2.0,1.0,2.0,1.0,1.0,4.982247270170605,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,1.0,4.0,2.0,0.0,2.0,0.0,0.5214651258118292,4.0,0.0,0.0,1.0,0.0,0.0,9.267752729829395,0.0,1.0,3.0,0.0,1.0,0.0,3.1897190912286746,2.0,0.0
36.0,11.201127305766395,0.0,2.559210885963523,0.0,2.0798872694233603,2.0,0.0,2.0,1.0,0.0,2.899436347116802,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,5.0,3.0,0.0,3.0,0.0,1.0309000142314788,4.0,0.0,0.0,2.0,0.0,0.0,11.390507287594877,0.0,1.0,4.0,0.0,0.0,0.0,3.2603381917299186,2.0,0.0
34.0,10.652172077096964,1.0,4.021741884354554,0.0,2.0,2.0,1.0,2.0,1.0,1.0,5.195655845806071,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,3.0,2.0,0.0,2.0,0.0,0.47766700173969445,4.0,0.0,0.0,1.0,0.0,0.0,9.05434415419393,0.0,1.0,2.0,0.0,1.0,0.0,3.163043019274241,2.0,0.0
36.0,11.72477634614486,0.0,2.1926565576985975,0.017230315010804312,2.027522365385514,2.0,0.0,2.0,1.0,0.0,2.6376118269275697,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,5.0,3.0,0.0,3.0,0.0,1.0309000142314788,4.0,0.0,0.0,2.0,0.0,0.0,11.626149355765188,0.0,1.0,4.0,0.0,0.0,0.0,3.417432903843458,2.0,0.0
36.0,9.614241303200778,0.0,3.4314552180795337,0.0,2.0,2.0,1.0,2.0,1.0,0.0,2.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,2.0,7.0,3.0,0.7364014737939307,3.0,0.0,1.0309000142314788,3.0,0.0,0.0,3.0,0.6543849301326552,0.0,11.75,0.0,1.0,5.0,0.0,0.0,0.0,3.2614241303200777,2.0,0.0
36.0,9.193767016215713,0.0,3.9643630886490007,0.0,2.2806232983784285,2.0,0.0,2.0,1.0,1.0,3.9031164918921433,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,4.0,3.0,0.0,2.0,0.0,1.0309000142314788,4.0,0.0,0.0,1.0,0.0,0.0,10.487195157297071,0.0,1.0,3.0,0.0,0.0,0.0,2.658130104864714,2.0,0.0
