age_failure_interaction,academic_commitment,higher,socioeconomic_advantage,studytime_normalized,parents_avg_edu,Medu,behavioral_risk,Fedu,Dalc,resource_access,alcohol_total,alcohol_problem,balanced_student,high_parent_edu,Walc,urban_address,likely_repeated,internet,comprehensive_support,traveltime,social_score,freetime,freetime_normalized,study_failure_interaction,appropriate_age,age_normalized,health,absences_normalized,absences,goout,goout_normalized,edu_support_interaction,wellbeing_score,health_issues,guardian,family_stability,schoolsup,activities,famsup,parent_job_prestige,Fjob,target
17.0,12.33818881233273,1.0,7.830905593833635,0.28743712285086276,3.169094406166365,4.0,1.0,2.0,1.0,2.0,4.992716781500906,0.0,0.0,0.0,2.0,0.0,0.0,1.0,10.0,1.0,9.0,4.0,1.409517923100094,2.0,1.0,0.2099747268250618,5.0,0.0,0.0,4.0,1.3999431643240596,5.66181118766727,12.503641609249547,0.0,1.0,6.0,0.0,1.0,1.0,1.4154527969168176,3.0,0.0
17.0,11.95318325788318,1.0,8.032114186559431,0.09890768225354434,2.967216449010362,4.0,0.0,1.0,0.0,2.0,5.574312816762496,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0,1.0,10.0,5.0,1.7463175289302282,2.0,0.0,0.1893085195219221,5.0,0.0,0.0,5.0,1.5295545394985106,6.067067105830241,12.194067672404529,0.0,1.0,5.0,1.0,1.0,0.0,1.5150528014102116,2.0,0.0
36.0,7.0,0.0,4.501464803408661,0.0,1.5014648034086606,1.0,1.0,1.0,1.0,2.0,4.4941407863653575,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,2.0,10.0,5.0,1.731267707128724,2.0,0.0,1.4401601637754389,2.0,0.0,0.0,5.0,1.5437595260455363,0.0,10.254394410225983,0.0,0.0,6.0,0.0,0.0,0.0,2.7507324017043304,2.0,0.0
36.0,7.94568290975528,0.0,4.05431709024472,0.0,1.6847723634149068,1.0,1.0,1.0,1.0,1.0,3.4456829097552792,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,8.0,4.0,1.1314582498524017,2.0,0.0,1.289678352393542,3.0,0.0,0.0,4.0,0.7394474349088558,0.0,11.592386181707454,0.0,1.0,5.0,0.0,0.0,0.0,2.6847723634149068,2.0,0.0
36.0,7.677108131577323,0.0,4.774297289474226,0.0,2.2257027105257743,2.0,2.0,2.0,1.0,1.0,3.8542162631546457,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,2.0,9.0,4.0,1.51653618521517,2.0,0.0,1.0309000142314788,3.0,0.0,0.0,4.0,1.1598350261829355,0.0,11.072891868422676,0.0,0.0,6.0,0.0,0.0,0.0,3.0,2.0,0.0
36.0,7.0,0.0,4.629941891331896,0.0,1.629941891331896,1.0,1.0,1.0,1.0,2.0,3.980232434672416,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,2.0,10.0,5.0,1.731267707128724,2.0,0.0,1.3346900734469171,2.0,0.0,0.0,5.0,1.5437595260455363,0.0,10.639825673995688,0.0,0.0,6.0,0.0,0.0,0.0,2.814970945665948,2.0,0.0
36.0,8.514106906267836,0.0,4.495297697910722,0.0,2.5047023020892785,3.0,2.0,2.0,2.0,1.0,5.528213812535671,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,2.0,8.0,4.0,1.2510984916662937,2.0,0.0,1.0309000142314788,3.0,0.0,0.0,3.0,0.6852515424340496,0.0,10.235893093732164,0.0,0.0,6.0,0.0,0.0,0.0,3.0,2.0,0.0
36.0,7.103595682258075,0.0,4.896404317741925,0.0,1.965468105913975,1.0,1.0,1.0,1.0,1.0,2.6035956822580753,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,9.0,4.0,1.6655610423361178,2.0,0.0,1.0592481193087369,3.0,0.0,0.0,4.0,1.455650436867552,0.0,11.732734052956987,0.0,1.0,5.0,0.0,0.0,0.0,2.965468105913975,2.0,0.0
36.0,9.618403751411734,0.0,3.4289577491529606,0.0,2.0,2.0,1.0,2.0,1.0,0.0,2.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,2.0,7.0,3.0,0.734817427528571,3.0,0.0,1.0309000142314788,3.0,0.0,0.0,3.0,0.6529688497994839,0.0,11.75,0.0,1.0,5.0,0.0,0.0,0.0,3.261840375141173,2.0,0.0
36.0,9.25850010091346,0.0,3.644899939451924,0.0,2.0,2.0,1.0,2.0,1.0,1.0,2.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,2.0,8.0,4.0,0.8717810615650572,2.0,0.0,1.0309000142314788,3.0,0.0,0.0,4.0,0.7754094077302177,0.0,11.75,0.0,1.0,5.0,0.0,0.0,0.0,3.225850010091346,2.0,0.0
75.0,8.784236880258682,0.0,2.970934038835928,0.0835884762551273,1.1078815598706586,1.0,3.0,1.0,1.0,1.0,6.676355320388024,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,1.0,9.0,4.0,1.5259926221864957,8.0,0.0,1.6746999005525498,1.0,0.0,2.0,4.0,0.8767587812921005,1.1078815598706586,6.956401058253892,0.0,1.0,3.0,0.0,1.0,1.0,3.5684737605173655,0.0,0.0
67.0,11.105133239299594,0.0,2.0,0.0835884762551273,1.0,1.0,1.0,1.0,1.0,1.0,3.8423001410506092,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,7.0,4.0,1.06366611851305,8.0,0.0,0.12366819213707525,1.0,0.0,0.0,3.0,0.09643846001118583,1.7017110797665311,7.078849929474695,1.0,0.0,3.0,0.0,0.0,1.0,3.649144460116734,1.0,0.0
74.0,8.701264113878755,0.0,3.344311487545601,0.0835884762551273,1.1493679430606223,1.0,3.0,1.0,1.0,1.0,6.551896170818133,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,1.0,9.0,4.0,1.4470530810501256,8.0,0.0,1.6065854584652026,2.0,0.0,2.0,4.0,0.9473278891251947,1.1493679430606223,7.516467231318401,0.0,1.0,3.0,0.0,1.0,1.0,3.402528227757511,0.0,0.0
70.0,10.471490971605066,0.0,2.0,0.0835884762551273,1.0,1.0,2.0,1.0,1.0,1.0,4.7927635425924,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,2.0,8.0,4.0,1.2646132968815076,8.0,0.0,0.6438411528570591,1.0,0.0,0.0,3.0,0.27607800307037694,1.490496990535022,6.6036182287038,1.0,1.0,3.0,0.0,0.0,1.0,3.754751504732489,0.0,0.0
74.0,9.263399073944827,0.0,2.0,0.0835884762551273,1.0,1.0,3.0,1.0,1.0,1.0,6.604901389082761,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,2.0,8.0,4.0,1.6477358731703329,8.0,0.0,1.6355943411571554,1.0,0.0,0.0,3.0,0.6185757932806413,1.0877996913149421,5.69754930545862,1.0,1.0,3.0,0.0,0.0,1.0,3.956100154342529,0.0,0.0
64.0,11.891656785487974,0.0,2.0,0.0835884762551273,1.0,1.0,0.0,1.0,1.0,1.0,2.66251482176804,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,7.0,4.0,0.8142356505899371,8.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.9638855951626577,7.66874258911598,1.0,0.0,3.0,0.0,0.0,1.0,3.518057202418671,1.0,0.0
74.0,9.148837770042741,0.0,3.0232596690438465,0.0,1.2790708188301398,1.0,3.0,1.0,1.0,1.0,7.186047212553427,1.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,1.0,9.0,5.0,1.731267707128724,7.0,0.0,1.546363578764727,1.0,0.0,0.0,4.0,0.8514851264509646,1.2790708188301398,6.5232596690438465,0.0,1.0,3.0,0.0,1.0,1.0,3.4418583623397203,0.0,0.0
66.0,11.422850538942294,0.0,2.0,0.0835884762551273,1.0,1.0,0.0,1.0,1.0,1.0,3.3657241915865588,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,7.0,4.0,0.962908327978746,8.0,0.0,0.0,1.0,0.0,0.0,3.0,0.00636462270630167,1.807616846314098,7.317137904206721,1.0,0.0,3.0,0.0,0.0,1.0,3.596191576842951,1.0,0.0
34.0,9.951463372142598,0.0,4.995969277288533,0.0,1.995739365548258,2.0,0.0,2.0,1.0,1.0,6.513118773855422,0.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,2.0,0.0,0.19794062460019973,5.0,0.0,0.0,1.0,0.0,0.0,7.679502115788167,0.0,1.0,2.0,0.0,0.0,0.0,2.9853547259627287,2.0,0.0
34.0,10.0,1.0,4.547916112589182,0.0,2.4520838874108177,2.0,1.0,2.0,2.0,1.0,7.4041677748216355,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,1.0,4.0,2.0,0.0,2.0,0.0,0.5811018220295976,4.0,0.0,0.0,1.0,0.0,0.0,8.202083887410819,0.0,0.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0
34.0,9.952198509478402,1.0,5.005647969032956,0.0,2.036123152699411,2.0,1.0,2.0,2.0,2.0,6.605604041756871,0.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,2.0,1.0,0.2363655885513023,5.0,0.0,0.0,0.0,0.0,0.0,7.7018417487488735,0.0,0.0,1.0,0.0,1.0,0.0,3.0262395672091427,2.0,0.0
34.0,10.0,1.0,4.386118414431768,0.0,1.7953728048105893,1.0,0.0,1.0,1.0,1.0,6.295372804810589,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,1.0,3.0,2.0,0.0,2.0,0.0,0.5459420048691339,5.0,0.0,0.0,1.0,0.0,0.0,8.466195183162938,0.0,1.0,2.0,0.0,0.0,0.0,2.7953728048105893,2.0,0.0
35.0,11.166483942688673,1.0,3.250274085966989,0.0,2.0,2.0,1.0,2.0,1.0,0.0,4.1670321146226525,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,2.0,4.0,2.0,0.0,3.0,0.0,0.6887728097783967,4.0,0.0,0.0,2.0,0.0,0.0,10.082967885377347,0.0,1.0,3.0,0.0,1.0,0.0,3.2916209856721683,2.0,0.0
34.0,10.05379961626082,1.0,4.9800036756491615,0.0,1.9886316819146632,2.0,1.0,1.0,1.0,2.0,6.563126457536271,0.0,0.0,0.0,3.0,1.0,0.0,0.0,4.0,1.0,2.0,1.0,0.0,2.0,0.0,0.18875259656140742,4.0,0.0,0.0,0.0,0.0,0.0,7.687574964612417,0.0,1.0,2.0,0.0,1.0,0.0,2.995890519420335,1.0,0.0
35.0,7.579087942903811,0.0,5.403485342849365,0.0,2.4034853428493648,2.0,0.0,2.0,2.0,2.0,5.289543971451906,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,3.0,2.0,0.0,2.0,0.0,0.8724373689108449,5.0,0.0,0.0,1.0,0.0,0.0,9.162198699972777,0.0,1.0,2.0,0.0,0.0,0.0,2.1930293143012705,2.0,0.0
34.0,9.198431400125639,0.0,5.133594766645727,0.0,2.133594766645727,2.0,0.0,2.0,2.0,2.0,6.099215700062819,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,3.0,2.0,0.0,2.0,0.0,0.4293173712343351,5.0,0.0,0.0,1.0,0.0,0.0,8.217581683260045,0.0,1.0,2.0,0.0,0.0,0.0,2.732810466708546,2.0,0.0
18.0,11.975044500991071,0.0,5.966168976517585,0.09594196326788851,2.9822820207841287,4.0,0.0,2.0,0.0,1.0,2.5487112171931243,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,3.0,3.0,0.0,1.0,0.0,1.0325037891007904,5.0,0.0,0.0,1.0,0.0,0.014483839301926154,13.755499858295215,0.0,0.0,6.0,0.0,0.0,0.0,2.4820761237406046,2.0,0.0
16.0,12.0,1.0,5.117793624194435,0.0835884762551273,2.1177936241944346,2.0,0.0,1.0,1.0,2.0,2.5,0.0,1.0,0.0,1.0,0.0,0.0,1.0,8.0,1.0,3.0,2.0,0.0,2.0,0.0,0.06526598408486917,3.0,0.0,0.0,1.0,0.0,0.0,11.98558724838887,0.0,1.0,6.0,0.0,1.0,0.0,2.2059312080648117,2.0,0.0
18.0,11.988600293812965,1.0,5.9715007345324125,0.0835884762551273,2.9715007345324125,3.0,1.0,1.0,1.0,2.0,2.5,0.0,1.0,0.0,1.0,0.0,0.0,1.0,8.0,1.0,4.0,3.0,0.0,2.0,0.0,1.0309000142314788,4.0,0.0,0.0,1.0,0.0,0.0,13.721500734532412,0.0,1.0,6.0,0.0,1.0,0.0,2.5142496327337938,2.0,0.0
18.0,10.460634380123915,1.0,4.845475785092936,0.0,1.845475785092936,2.0,1.0,1.0,1.0,2.0,4.809048429814128,0.0,0.0,0.0,2.0,0.0,0.0,1.0,6.0,1.0,6.0,3.0,0.5607550356460205,1.0,0.0,1.0309000142314788,5.0,0.0,0.0,2.0,0.0,0.0,11.825792975154894,0.0,1.0,5.0,0.0,1.0,0.0,2.884841404969021,2.0,0.0
18.0,11.951012052418763,0.0,5.976757126510699,0.06143454543463643,2.975733815782904,3.0,1.0,1.0,1.0,2.0,2.4916233730482316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,3.0,3.0,0.0,2.0,0.0,1.043850680160644,5.0,0.0,0.0,1.0,0.0,0.023187251684929248,13.700506572374781,0.0,0.0,5.0,0.0,0.0,0.0,2.4646668460202696,2.0,0.0
18.0,12.0,1.0,6.0,0.0835884762551273,3.564713794560028,4.0,2.0,3.0,2.0,1.0,5.041212075520125,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,2.0,4.0,2.0,0.0,2.0,0.0,1.0309000142314788,5.0,0.0,0.0,1.0,0.0,2.258855178240111,11.349966373119882,0.0,0.0,4.0,0.0,0.0,0.0,2.5,3.0,0.0
18.0,11.806425877852352,1.0,5.854819408389264,0.0,2.854819408389264,3.0,1.0,1.0,1.0,2.0,2.7903611832214716,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,1.0,4.0,3.0,0.0,1.0,0.0,1.0309000142314788,5.0,0.0,0.0,1.0,0.0,0.0,13.50803234731544,0.0,1.0,5.0,0.0,1.0,0.0,2.548393530536912,2.0,0.0
18.0,11.779804943124986,1.0,5.449512357812468,0.0835884762551273,2.449512357812468,3.0,1.0,1.0,1.0,2.0,2.5,0.0,1.0,0.0,1.0,0.0,0.0,1.0,8.0,1.0,5.0,3.0,0.0,2.0,0.0,1.0309000142314788,4.0,0.0,2.0,2.0,0.0,0.0,13.199512357812468,0.0,1.0,6.0,0.0,1.0,0.0,2.775243821093766,2.0,0.0
38.0,8.704312673968568,0.0,2.8637915506876217,0.0,1.0,1.0,0.0,1.0,1.0,1.0,5.931895775343811,0.0,0.0,0.0,3.0,0.0,1.0,0.0,6.0,2.0,7.0,3.0,0.6502892422997661,2.0,0.0,1.851825301637896,3.0,0.0,0.0,3.0,0.09422577999831527,0.0,10.170260561640474,0.0,0.0,5.0,0.0,0.0,0.0,2.2159478876719056,3.0,0.0
37.0,7.0,0.0,4.0653565455974165,0.0,1.0653565455974163,1.0,1.0,1.0,1.0,2.0,6.238573817610335,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,2.0,10.0,5.0,1.731267707128724,2.0,0.0,1.7981724606594465,2.0,0.0,0.0,5.0,1.5437595260455363,0.0,8.946069636792249,0.0,0.0,6.0,0.0,0.0,0.0,2.5326782727987083,2.0,0.0
34.0,7.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,5.045140333217715,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,1.0,8.0,4.0,0.8085074688457754,2.0,0.0,0.2593838481855597,4.0,0.0,0.0,4.0,0.7188450937841737,0.9699064445215239,12.387149166955714,0.0,0.0,6.0,0.0,0.0,0.0,2.9849532222607618,2.0,0.0
38.0,8.58809176293014,0.0,2.9412721580465733,0.0,1.0,1.0,0.0,1.0,1.0,1.0,5.970636079023286,0.0,0.0,0.0,3.0,0.0,1.0,0.0,6.0,2.0,7.0,3.0,0.7240035929082149,2.0,0.0,1.851825301637896,3.0,0.0,0.0,3.0,0.19307274342215197,0.0,10.073409802441784,0.0,0.0,5.0,0.0,0.0,0.0,2.235318039511643,3.0,0.0
38.0,9.055850736543924,0.0,2.62943284230405,0.0,1.0,1.0,0.0,1.0,1.0,1.0,5.814716421152025,0.0,0.0,0.0,3.0,0.0,1.0,0.0,6.0,2.0,6.0,3.0,0.4273224821413748,2.0,0.0,1.851825301637896,4.0,0.0,0.0,2.0,0.0,0.0,10.463208947119938,0.0,0.0,5.0,0.0,0.0,0.0,2.1573582105760125,3.0,0.0
35.0,7.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,5.521443536220786,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,1.0,8.0,4.0,1.1106078481009913,2.0,0.0,0.7807296399427508,3.0,0.0,0.0,4.0,0.9889119567679727,0.6523709758528097,11.196391159448037,0.0,0.0,6.0,0.0,0.0,0.0,2.826185487926405,2.0,0.0
37.0,7.0,0.0,4.05954127377022,0.0,1.0595412737702197,1.0,1.0,1.0,1.0,2.0,6.261834904919121,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,2.0,10.0,5.0,1.731267707128724,2.0,0.0,1.8029463643555343,2.0,0.0,0.0,5.0,1.5437595260455363,0.0,8.928623821310659,0.0,0.0,6.0,0.0,0.0,0.0,2.52977063688511,2.0,0.0
38.0,7.639143585410408,0.0,3.573904276393061,0.0,1.0,1.0,0.0,1.0,1.0,1.0,6.286952138196531,0.0,0.0,0.0,3.0,0.0,1.0,0.0,6.0,2.0,8.0,4.0,1.3258840810400752,2.0,0.0,1.851825301637896,2.0,0.0,0.0,4.0,1.0001619750957467,0.0,9.282619654508673,0.0,0.0,5.0,0.0,0.0,0.0,2.3934760690982655,3.0,0.0
36.0,11.591585686767225,1.0,2.4084143132327753,0.0,2.2042071566163877,2.0,1.0,2.0,1.0,0.0,3.725242939698326,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,2.0,6.0,3.0,0.0227666022773661,3.0,0.0,1.0309000142314788,3.0,0.0,0.0,3.0,0.0,0.0,11.137378530150837,0.0,0.0,5.0,0.0,0.0,0.0,3.397896421691806,2.0,0.0
36.0,8.566360869187651,0.0,4.403547391568644,0.0,2.3433639130812347,2.0,0.0,2.0,1.0,1.0,4.216819565406174,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,4.0,3.0,0.0,2.0,0.0,1.0309000142314788,4.0,0.0,0.0,1.0,0.0,0.0,10.204862391134444,0.0,1.0,3.0,0.0,0.0,0.0,2.4699082607562954,2.0,0.0
36.0,11.784568700752887,1.0,2.0,0.0,1.8922843503764435,1.0,0.0,1.0,1.0,0.0,2.8231469488706695,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,5.0,3.0,0.0,3.0,0.0,1.1193265148568659,4.0,0.0,0.0,2.0,0.0,0.0,11.696142175188221,0.0,1.0,5.0,0.0,0.0,0.0,3.3384265255646652,2.0,0.0
36.0,11.965986295300032,1.0,2.0340137046999667,0.06308617867476399,2.0170068523499833,2.0,1.0,2.0,1.0,0.0,2.602041114099901,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,2.0,6.0,3.0,0.0,3.0,0.0,1.0309000142314788,3.0,0.0,0.0,3.0,0.0,0.0,11.69897944295005,0.0,0.0,5.0,0.0,0.0,0.0,3.491496573825008,2.0,0.0
36.0,11.39008990775212,0.0,2.426937064573515,0.0,2.060991009224788,2.0,0.0,2.0,1.0,0.0,2.8049550461239394,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,5.0,3.0,0.0,3.0,0.0,1.0309000142314788,4.0,0.0,0.0,2.0,0.0,0.0,11.475540458488455,0.0,1.0,4.0,0.0,0.0,0.0,3.3170269723256363,2.0,0.0
36.0,11.505600948716609,1.0,2.0,0.0,1.752800474358304,1.0,0.0,1.0,1.0,0.0,3.241598576925088,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,5.0,3.0,0.0,3.0,0.0,1.233832355865618,4.0,0.0,0.0,2.0,0.0,0.0,11.626400237179151,0.0,1.0,5.0,0.0,0.0,0.0,3.129200711537456,2.0,0.0
36.0,10.703498008247674,1.0,3.296501991752325,0.0,2.6482509958761624,3.0,1.0,2.0,2.0,0.0,6.3895059752569745,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,2.0,6.0,3.0,0.44522590362324144,2.0,0.0,1.0309000142314788,3.0,0.0,0.0,3.0,0.0,0.0,9.805247012371513,0.0,0.0,5.0,0.0,0.0,0.0,3.1758745020619186,2.0,0.0
35.0,11.545893803510086,1.0,2.6811592947348695,0.0,2.0,2.0,1.0,2.0,1.0,0.0,3.4082123929798263,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,5.0,2.0,0.0,3.0,0.0,0.8445063842982204,4.0,0.0,0.0,2.0,0.0,0.0,10.841787607020173,0.0,1.0,4.0,0.0,1.0,0.0,3.3864734508775216,2.0,0.0
35.0,7.292835472037502,0.0,5.45119408799375,0.0,2.4511940879937497,2.0,0.0,2.0,2.0,2.0,5.14641773601875,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,3.0,2.0,0.0,2.0,0.0,0.9507679995497522,5.0,0.0,0.0,1.0,0.0,0.0,9.329179307978125,0.0,1.0,2.0,0.0,0.0,0.0,2.0976118240125006,2.0,0.0
34.0,9.021992636502155,0.0,5.163001227249641,0.0,2.163001227249641,2.0,0.0,2.0,2.0,2.0,6.0109963182510775,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,3.0,2.0,0.0,2.0,0.0,0.47759838548008193,5.0,0.0,0.0,1.0,0.0,0.0,8.320504295373743,0.0,1.0,2.0,0.0,0.0,0.0,2.6739975455007183,2.0,0.0
35.0,8.362202732642183,0.0,5.2729662112263025,0.0,2.272966211226303,2.0,0.0,2.0,2.0,2.0,5.681101366321092,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,3.0,2.0,0.0,2.0,0.0,0.6581444576314485,5.0,0.0,0.0,1.0,0.0,0.0,8.70538173929206,0.0,1.0,2.0,0.0,0.0,0.0,2.4540675775473946,2.0,0.0
36.0,7.0,0.0,5.397905340536544,0.0,2.3979053405365436,2.0,0.0,2.0,1.0,2.0,4.489526702682717,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,1.0,5.0,3.0,0.21701350695710986,2.0,0.0,1.0309000142314788,4.0,0.0,0.0,1.0,0.0,0.0,9.959425967585554,0.0,1.0,3.0,0.0,0.0,0.0,2.2041893189269133,2.0,0.0
34.0,9.373614267253688,0.0,5.104397622124385,0.0,2.1043976221243854,2.0,0.0,2.0,2.0,2.0,6.186807133626844,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,3.0,2.0,0.0,2.0,0.0,0.3813800227190769,5.0,0.0,0.0,1.0,0.0,0.0,8.11539167743535,0.0,1.0,2.0,0.0,0.0,0.0,2.791204755751229,2.0,0.0
36.0,10.058685314772223,0.0,3.3589202796594435,0.0,2.1941314685227775,2.0,0.0,2.0,1.0,0.0,3.470657342613888,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,2.0,5.0,3.0,0.0,3.0,0.0,1.0309000142314788,4.0,0.0,0.0,2.0,0.0,0.0,10.876408391647502,0.0,1.0,4.0,0.0,0.0,0.0,2.917605594431667,2.0,0.0
36.0,9.957434712420977,0.0,3.4297957013053173,0.0,2.2042565287579023,2.0,0.0,2.0,1.0,0.0,3.521282643789512,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,2.0,5.0,3.0,0.0,3.0,0.0,1.0309000142314788,4.0,0.0,0.0,2.0,0.0,0.0,10.83084562058944,0.0,1.0,4.0,0.0,0.0,0.0,2.8872304137262925,2.0,0.0
37.0,9.231931395687461,0.0,2.8960800383646292,0.0,1.3840343021562698,1.0,0.0,1.0,1.0,1.0,5.37198856594791,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,1.0,4.0,3.0,0.0,2.0,0.0,1.641649655056857,5.0,0.0,0.0,1.0,0.0,0.0,10.801959980817685,0.0,1.0,4.0,0.0,0.0,0.0,2.0,2.0,0.0
17.0,10.774914831809578,1.0,4.5,0.0,1.5,2.0,0.0,1.0,1.0,2.0,4.337627752285632,0.0,0.0,0.0,2.0,0.0,0.0,1.0,6.0,2.0,5.0,3.0,0.04262975407282976,1.0,0.0,0.3947528332127054,3.0,0.0,0.0,2.0,0.0,0.0,11.056271292047605,0.0,1.0,5.0,0.0,1.0,0.0,2.612542584095211,2.0,0.0
16.0,11.831767609202148,1.0,4.710290488497316,0.0835884762551273,1.7102904884973158,2.0,0.0,1.0,1.0,2.0,2.5,0.0,1.0,0.0,1.0,0.0,0.0,1.0,8.0,1.0,4.0,2.0,0.0,2.0,0.0,0.07958055825262433,2.0,0.0,1.0,1.0,0.0,0.0,11.591161953989264,0.0,1.0,6.0,0.0,1.0,0.0,2.4205809769946316,2.0,0.0
17.0,10.291725608097066,1.0,4.5,0.0,1.5,2.0,0.0,1.0,1.0,2.0,5.062411587854402,0.0,0.0,0.0,2.0,0.0,0.0,1.0,6.0,2.0,6.0,3.0,0.5023316209149125,1.0,0.0,0.7914150855605836,4.0,0.0,0.0,2.0,0.0,0.0,11.177068597975733,0.0,1.0,5.0,0.0,1.0,0.0,2.854137195951467,2.0,0.0
16.0,11.975385632754783,1.0,4.376928163773912,0.0835884762551273,1.7461436724521753,2.0,0.0,1.0,1.0,1.0,2.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8.0,2.0,3.0,2.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.43075142679130674,10.626928163773913,1.0,1.0,6.0,0.0,0.0,0.0,2.1846077543391313,2.0,0.0
16.0,11.987344983261103,1.0,4.51581877092362,0.0835884762551273,1.5158187709236208,2.0,0.0,1.0,1.0,2.0,2.5,0.0,1.0,0.0,1.0,0.0,0.0,1.0,8.0,1.0,3.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,10.813275083694483,0.0,1.0,6.0,0.0,1.0,0.0,2.0316375418472417,2.0,0.0
16.0,11.929624073352944,1.0,4.1481203667647195,0.0835884762551273,2.2037592664705605,2.0,0.0,2.0,1.0,1.0,2.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8.0,2.0,3.0,2.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.2315787163234808,10.39812036676472,1.0,1.0,6.0,0.0,0.0,0.0,2.5278194498529203,2.0,0.0
16.0,12.0,1.0,4.565506799083447,0.0835884762551273,1.6091779984724115,2.0,0.0,1.0,1.0,1.0,2.6965203972503407,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,2.0,3.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.1746847975558583,10.695411000763794,0.0,0.0,5.0,0.0,0.0,0.0,2.0218355996944823,3.0,0.0
16.0,12.0,1.0,4.795523009217845,0.0835884762551273,1.7955230092178458,2.0,0.0,1.0,1.0,2.0,2.5,0.0,1.0,0.0,1.0,0.0,0.0,1.0,8.0,1.0,3.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,11.34104601843569,0.0,1.0,6.0,0.0,1.0,0.0,2.098507669739282,2.0,0.0
